ID;UKL;GJAH;ZIK;HUI;ERZ;CDx;BJZHD;NKJUD;LPI;BJKG
367;2;rrr;x;oooo;pppp;28.0;kkk;132.0;1320000.0;yy
368;158;rrr;x;oooo;pppp;0.0;kkk;75.0;750000.0;hhhh
369;68;oooo;;oooo;www;228.0;vvvv;0.0;0.0;qqqq
370;8;rrr;;oooo;pppp;210.0;vvvv;140.0;1400000.0;hhhh
371;5;oooo;;oooo;www;0.0;sss;200.0;2000000.0;qqqq
372;124;oooo;;oooo;www;286.0;yyy;0.0;0.0;qqqq
373;2;oooo;y;oooo;www;237.0;ee;240.0;2400000.0;qqqq
374;80;oooo;;oooo;www;351.0;vvvv;0.0;0.0;qqqq
375;155;oooo;y;oooo;www;200.0;kkk;0.0;0.0;yy
376;150;oooo;;uuu;www;0.0;kkk;420.0;4200000.0;yy
377;4;oooo;;oooo;www;7.0;sss;108.0;1080000.0;qqqq
378;106;rrr;y;oooo;pppp;4000.0;ooo;0.0;0.0;qqqq
379;17;oooo;;oooo;www;2.0;mmm;300.0;3000000.0;qqqq
380;160;oooo;y;oooo;www;0.0;mmm;100.0;1000000.0;hh
381;148;oooo;y;oooo;www;750.0;ee;280.0;2800000.0;qqqq
382;160;oooo;x;oooo;www;444.0;yyy;272.0;2720000.0;qqqq
383;119;oooo;;oooo;www;5000.0;sss;0.0;0.0;hhhh
384;122;oooo;;oooo;www;500.0;yyy;487.0;4870000.0;qqqq
385;149;oooo;y;oooo;www;0.0;mmm;280.0;2800000.0;qqqq
386;11;oooo;;oooo;www;2079.0;yyy;120.0;1200000.0;qqqq
387;60;oooo;x;oooo;www;1000.0;sss;408.0;4080000.0;hhhh
388;80;oooo;x;oooo;www;1655.0;vvvv;181.0;1810000.0;hhhh
389;53;rrr;;oooo;pppp;300.0;yyy;80.0;800000.0;qqqq
390;76;oooo;;oooo;www;790.0;yyy;0.0;0.0;hhhh
391;65;oooo;x;oooo;www;0.0;ee;399.0;3990000.0;hhhh
392;28;rrr;;oooo;pppp;0.0;ee;370.0;3700000.0;qqqq
393;158;oooo;;oooo;www;0.0;vvvv;160.0;1600000.0;yy
394;110;oooo;;oooo;www;19.0;vvvv;220.0;2200000.0;qqqq
395;1;rrr;;uuu;pppp;1.0;ooo;500.0;5000000.0;yy
396;144;oooo;x;oooo;www;768.0;sss;240.0;2400000.0;qqqq
397;37;oooo;;oooo;www;639.0;sss;102.0;1020000.0;hhhh
398;103;oooo;x;oooo;www;0.0;zzz;100.0;1000000.0;hhhh
399;161;oooo;x;oooo;www;0.0;vvvv;100.0;1000000.0;hhhh
400;171;oooo;x;oooo;www;690.0;vvvv;352.0;3520000.0;qqqq
401;118;oooo;x;oooo;www;0.0;kkk;0.0;0.0;yy
402;1;;;rrr;;0.0;;;;
403;25;oooo;;uuu;www;0.0;kkk;80.0;800000.0;yy
404;101;oooo;;oooo;www;0.0;ggg;22.0;220000.0;bbb
405;26;oooo;;oooo;www;3000.0;vvvv;200.0;2000000.0;qqqq
406;106;oooo;;oooo;www;8851.0;hh;0.0;0.0;hh
407;27;oooo;y;oooo;www;200.0;yyy;239.0;2390000.0;qqqq
408;134;oooo;x;oooo;www;0.0;yyy;0.0;0.0;yy
409;168;oooo;;oooo;www;0.0;vvvv;0.0;0.0;qqqq
410;16;oooo;;oooo;www;20.0;zzz;395.0;3950000.0;qqqq
411;71;oooo;;oooo;www;1332.0;ooo;360.0;3600000.0;qqqq
412;163;oooo;;oooo;www;1000.0;zzz;0.0;0.0;hhhh
413;31;oooo;;oooo;www;0.0;ooo;204.0;2040000.0;qqqq
414;42;oooo;x;oooo;www;200.0;hh;0.0;0.0;hh
415;155;oooo;y;oooo;www;0.0;yyy;120.0;1200000.0;qqqq
416;17;oooo;;oooo;www;0.0;yyy;163.0;1630000.0;yy
417;1;rrr;y;oooo;pppp;0.0;lll;86.0;860000.0;hh
418;164;oooo;;oooo;www;0.0;vvvv;360.0;3600000.0;qqqq
419;104;oooo;y;oooo;www;5200.0;hh;;;hh
420;151;oooo;;oooo;www;364.0;mmm;280.0;2800000.0;qqqq
421;152;rrr;;oooo;pppp;17.0;ggg;256.0;2560000.0;hhhh
422;8;rrr;y;oooo;pppp;195.0;yyy;0.0;0.0;qqqq
423;27;oooo;;oooo;www;246.0;kkk;260.0;2600000.0;hhhh
424;70;rrr;;oooo;pppp;0.0;ooo;140.0;1400000.0;qqqq
425;27;oooo;y;oooo;www;0.0;vvvv;280.0;2800000.0;qqqq
426;170;oooo;x;oooo;www;4.0;yyy;240.0;2400000.0;qqqq
427;36;rrr;;oooo;pppp;80.0;mmm;280.0;2800000.0;qqqq
428;150;rrr;;oooo;pppp;204.0;vvvv;280.0;2800000.0;hhhh
429;133;oooo;;oooo;www;3552.0;yyy;320.0;3200000.0;qqqq
430;151;oooo;x;oooo;www;108.0;ooo;272.0;2720000.0;hhhh
431;163;oooo;x;oooo;www;38.0;sss;0.0;0.0;qqqq
432;77;rrr;y;oooo;pppp;0.0;kkk;;;yy
433;14;oooo;y;uuu;www;0.0;yyy;0.0;0.0;qqqq
434;30;rrr;y;uuu;pppp;0.0;ooo;80.0;800000.0;qqqq
435;163;oooo;;oooo;www;0.0;kkk;141.0;1410000.0;yy
436;40;oooo;;oooo;www;0.0;yyy;329.0;3290000.0;qqqq
437;91;rrr;;oooo;pppp;0.0;mmm;140.0;1400000.0;hhhh
438;52;oooo;;oooo;www;0.0;hh;160.0;1600000.0;hh
439;8;oooo;;oooo;www;108.0;vvvv;400.0;4000000.0;hhhh
440;44;oooo;;oooo;www;100.0;ee;108.0;1080000.0;qqqq
441;117;oooo;y;oooo;www;2.0;ee;0.0;0.0;qqqq
442;110;oooo;y;uuu;www;0.0;vvvv;80.0;800000.0;qqqq
443;28;rrr;y;oooo;pppp;60.0;hh;180.0;1800000.0;hh
444;156;oooo;;oooo;www;44.0;vvvv;0.0;0.0;qqqq
445;164;oooo;y;uuu;www;0.0;yyy;252.0;2520000.0;hhhh
446;45;rrr;;oooo;pppp;100.0;kkk;140.0;1400000.0;hhhh
447;38;oooo;y;oooo;www;2.0;kkk;140.0;1400000.0;qqqq
448;13;oooo;;oooo;www;0.0;yyy;100.0;1000000.0;qqqq
449;4;rrr;y;oooo;pppp;179.0;vvvv;170.0;1700000.0;qqqq
450;153;oooo;;oooo;www;2197.0;kkk;252.0;2520000.0;yy
451;163;oooo;y;oooo;www;0.0;kkk;550.0;5500000.0;yy
452;107;oooo;;oooo;www;1349.0;ee;80.0;800000.0;qqqq
453;164;oooo;;oooo;www;824.0;sss;280.0;2800000.0;hhhh
454;90;oooo;;oooo;www;0.0;ggg;0.0;0.0;yy
455;152;oooo;;oooo;www;300.0;kkk;120.0;1200000.0;qqqq
456;40;oooo;x;oooo;www;7059.0;ee;0.0;0.0;qqqq
457;164;oooo;;oooo;www;0.0;kkk;320.0;3200000.0;hhhh
458;60;oooo;;oooo;www;0.0;mmm;80.0;800000.0;qqqq
459;131;oooo;;oooo;www;10561.0;sss;21.0;210000.0;qqqq
460;13;oooo;;oooo;www;0.0;kkk;216.0;2160000.0;yy
461;164;oooo;;oooo;www;0.0;vvvv;491.0;4910000.0;hhhh
462;126;oooo;x;oooo;www;0.0;ee;168.0;1680000.0;qqqq
463;147;oooo;x;oooo;www;456.0;vvvv;0.0;0.0;qqqq
464;130;oooo;x;oooo;www;730.0;yyy;250.0;2500000.0;qqqq
465;124;oooo;x;oooo;www;1000.0;hh;0.0;0.0;hh
466;101;oooo;;oooo;www;278.0;yyy;80.0;800000.0;qqqq
467;68;oooo;;oooo;www;500.0;ee;0.0;0.0;yy
468;140;oooo;;oooo;www;500.0;zzz;515.0;5150000.0;hhhh
469;1;oooo;;oooo;www;0.0;vvvv;0.0;0.0;yy
470;97;oooo;x;oooo;www;50.0;ee;80.0;800000.0;hhhh
471;158;oooo;;oooo;www;0.0;ooo;360.0;3600000.0;qqqq
472;158;oooo;x;oooo;www;2279.0;zzz;290.0;2900000.0;qqqq
473;12;oooo;x;oooo;www;327.0;yyy;200.0;2000000.0;hhhh
474;65;oooo;;oooo;www;245.0;sss;120.0;1200000.0;qqqq
475;157;oooo;;oooo;www;6.0;ee;440.0;4400000.0;hhhh
476;113;oooo;x;oooo;www;458.0;ee;400.0;4000000.0;hhhh
477;154;oooo;x;oooo;www;15108.0;ooo;260.0;2600000.0;qqqq
478;74;oooo;x;oooo;www;26726.0;sss;;;qqqq
479;179;oooo;x;oooo;www;0.0;sss;120.0;1200000.0;qqqq
480;82;oooo;;oooo;www;221.0;vvvv;0.0;0.0;qqqq
481;13;oooo;;oooo;www;3.0;yyy;100.0;1000000.0;qqqq
482;57;oooo;y;oooo;www;4000.0;ggg;0.0;0.0;qqqq
483;102;oooo;;oooo;www;0.0;vvvv;136.0;1360000.0;qqqq
484;153;oooo;;uuu;www;0.0;sss;160.0;1600000.0;qqqq
485;60;oooo;;oooo;www;340.0;;0.0;0.0;
486;27;rrr;y;uuu;pppp;0.0;yyy;200.0;2000000.0;qqqq
487;72;oooo;;oooo;www;50.0;mmm;100.0;1000000.0;hhhh
488;111;oooo;;oooo;www;173.0;vvvv;180.0;1800000.0;qqqq
489;173;oooo;;oooo;www;12.0;ggg;0.0;0.0;bbb
490;171;oooo;;oooo;www;892.0;sss;333.0;3330000.0;hhhh
491;154;oooo;;oooo;www;44.0;ee;300.0;3000000.0;qqqq
492;80;oooo;x;oooo;www;2000.0;ee;88.0;880000.0;hhhh
493;2;oooo;;oooo;www;31285.0;xxx;164.0;1640000.0;hhhh
494;176;oooo;y;oooo;www;5860.0;zzz;160.0;1600000.0;hhhh
495;17;rrr;;oooo;pppp;5777.0;vvvv;160.0;1600000.0;qqqq
496;46;oooo;;oooo;www;0.0;ooo;225.0;2250000.0;qqqq
497;19;oooo;;oooo;www;5800.0;yyy;400.0;4000000.0;qqqq
498;145;oooo;y;oooo;www;40.0;sss;200.0;2000000.0;ppp
499;129;oooo;x;oooo;www;247.0;lll;0.0;0.0;hh
500;164;oooo;x;oooo;www;0.0;vvvv;312.0;3120000.0;qqqq
501;99;oooo;;oooo;www;560.0;sss;0.0;0.0;qqqq
502;34;rrr;x;oooo;pppp;18027.0;vvvv;180.0;1800000.0;hhhh
503;17;rrr;;oooo;pppp;0.0;ggg;393.0;3930000.0;hhhh
504;91;oooo;;oooo;www;837.0;sss;29.0;290000.0;hhhh
505;13;oooo;y;oooo;www;0.0;sss;260.0;2600000.0;qqqq
506;54;rrr;;oooo;pppp;1442.0;yyy;52.0;520000.0;qqqq
507;127;rrr;;oooo;pppp;13212.0;ggg;0.0;0.0;bbb
508;60;oooo;y;oooo;www;0.0;sss;228.0;2280000.0;qqqq
509;88;oooo;;oooo;www;0.0;ggg;0.0;0.0;qqqq
510;151;oooo;x;oooo;www;15000.0;vvvv;0.0;0.0;yy
511;147;oooo;y;uuu;www;0.0;vvvv;300.0;3000000.0;qqqq
512;28;rrr;y;oooo;pppp;0.0;vvvv;0.0;0.0;hhhh
513;85;oooo;;oooo;www;300.0;hh;30.0;300000.0;hh
514;155;oooo;;oooo;www;0.0;ee;0.0;0.0;hhhh
515;19;rrr;;oooo;pppp;560.0;ee;370.0;3700000.0;qqqq
516;158;oooo;;oooo;www;960.0;lll;100.0;1000000.0;lll
517;163;oooo;x;oooo;www;99.0;ee;0.0;0.0;qqqq
518;155;oooo;;oooo;www;1704.0;zzz;519.0;5190000.0;qqqq
519;68;oooo;;oooo;www;0.0;ooo;93.0;930000.0;hhhh
520;1;;;rrr;;0.0;;;;
521;174;oooo;x;oooo;www;0.0;sss;0.0;0.0;qqqq
522;69;oooo;x;oooo;www;0.0;sss;0.0;0.0;qqqq
523;127;oooo;;oooo;www;134.0;xxx;0.0;0.0;ppp
524;91;rrr;;uuu;pppp;0.0;vvvv;40.0;400000.0;qqqq
525;145;oooo;;uuu;www;0.0;vvvv;0.0;0.0;lll
526;175;oooo;;oooo;www;0.0;vvvv;128.0;1280000.0;hhhh
527;51;oooo;;uuu;www;0.0;sss;0.0;0.0;qqqq
528;83;rrr;x;oooo;pppp;500.0;vvvv;80.0;800000.0;qqqq
529;155;oooo;;oooo;www;6.0;sss;100.0;1000000.0;qqqq
530;160;oooo;y;oooo;www;11177.0;ee;440.0;4400000.0;qqqq
531;127;oooo;;oooo;www;2283.0;vvvv;0.0;0.0;hhhh
532;127;oooo;;oooo;www;2200.0;vvvv;0.0;0.0;qqqq
533;18;oooo;;oooo;www;2503.0;sss;220.0;2200000.0;qqqq
534;163;oooo;;oooo;www;367.0;vvvv;0.0;0.0;yy
535;91;oooo;;oooo;www;1465.0;vvvv;50.0;500000.0;hhhh
536;171;oooo;y;oooo;www;23.0;vvvv;349.0;3490000.0;yy
537;154;oooo;x;oooo;www;0.0;sss;80.0;800000.0;qqqq
538;166;oooo;;oooo;www;0.0;vvvv;100.0;1000000.0;qqqq
539;114;oooo;;oooo;www;2028.0;mmm;24.0;240000.0;hhhh
540;95;oooo;x;oooo;www;0.0;sss;49.0;490000.0;qqqq
541;68;oooo;x;oooo;www;3065.0;vvvv;0.0;0.0;yy
542;98;oooo;x;oooo;www;0.0;sss;0.0;0.0;qqqq
543;163;oooo;x;oooo;www;0.0;ee;0.0;0.0;qqqq
544;101;oooo;;oooo;www;0.0;ee;100.0;1000000.0;qqqq
545;57;oooo;;oooo;www;7.0;zzz;420.0;4200000.0;qqqq
546;47;rrr;y;oooo;pppp;0.0;vvvv;240.0;2400000.0;hhhh
547;2;oooo;;oooo;www;1430.0;vvvv;300.0;3000000.0;qqqq
548;79;rrr;y;oooo;pppp;0.0;zzz;164.0;1640000.0;qqqq
549;98;oooo;y;oooo;www;0.0;zzz;0.0;0.0;qqqq
550;34;rrr;;oooo;pppp;0.0;zzz;70.0;700000.0;hhhh
551;86;oooo;;oooo;www;2206.0;yyy;120.0;1200000.0;qqqq
552;168;oooo;x;oooo;www;918.0;ee;80.0;800000.0;qqqq
553;139;ii;y;rrr;nnn;100000.0;hh;450.0;4500000.0;qqq
554;30;rrr;;oooo;pppp;0.0;ee;211.0;2110000.0;qqqq
555;46;oooo;x;oooo;www;610.0;kkk;274.0;2740000.0;yy
556;132;oooo;y;oooo;www;0.0;hh;0.0;0.0;hh
557;109;oooo;;oooo;www;551.0;zzz;300.0;3000000.0;hhhh
558;27;oooo;;oooo;www;2184.0;vvvv;60.0;600000.0;qqqq
559;68;oooo;x;oooo;www;2954.0;yyy;80.0;800000.0;hhhh
560;108;rrr;;oooo;pppp;300.0;yyy;160.0;1600000.0;qqqq
561;55;oooo;;oooo;www;0.0;sss;92.0;920000.0;hhhh
562;12;oooo;;oooo;www;8.0;yyy;150.0;1500000.0;qqqq
563;58;oooo;;oooo;www;6.0;yyy;290.0;2900000.0;qqqq
564;177;oooo;x;oooo;www;1260.0;vvvv;0.0;0.0;qqqq
565;1;oooo;;oooo;www;0.0;vvvv;0.0;0.0;qqqq
566;46;oooo;x;oooo;www;1210.0;vvvv;117.0;1170000.0;yy
567;68;oooo;;oooo;www;0.0;sss;145.0;1450000.0;qqqq
568;18;oooo;y;oooo;www;200.0;vvvv;260.0;2600000.0;hhhh
569;1;;y;rrr;;0.0;;;;
570;27;oooo;x;oooo;www;1270.0;mmm;150.0;1500000.0;qqqq
571;81;oooo;;oooo;www;0.0;ee;96.0;960000.0;hhhh
572;68;oooo;x;oooo;www;11202.0;mmm;0.0;0.0;qqqq
573;67;oooo;x;oooo;www;300.0;sss;200.0;2000000.0;qqqq
574;98;oooo;;oooo;www;0.0;vvvv;0.0;0.0;qqqq
575;178;oooo;x;oooo;www;1583.0;ee;0.0;0.0;qqqq
576;60;oooo;x;oooo;www;0.0;ggg;0.0;0.0;bbb
577;179;rrr;y;oooo;pppp;0.0;yyy;154.0;1540000.0;hhhh
578;75;oooo;x;oooo;www;5000.0;kkk;0.0;0.0;yy
579;155;rrr;x;oooo;pppp;1.0;yyy;160.0;1600000.0;qqqq
580;176;oooo;x;oooo;www;0.0;ooo;396.0;3960000.0;qqqq
581;13;oooo;;oooo;www;50000.0;ee;520.0;5200000.0;qqqq
582;48;oooo;;oooo;www;300.0;ee;311.0;3110000.0;hhhh
583;157;oooo;;oooo;www;500.0;mmm;380.0;3800000.0;qqqq
584;1;oooo;y;oooo;www;0.0;ee;0.0;0.0;qqqq
585;154;ii;y;uuu;nnn;0.0;ee;300.0;3000000.0;hh
586;155;oooo;;oooo;www;500.0;sss;0.0;0.0;hhhh
587;155;oooo;y;oooo;www;0.0;ee;100.0;1000000.0;qqqq
588;152;oooo;;oooo;www;0.0;mmm;181.0;1810000.0;hhhh
589;18;oooo;;oooo;www;150.0;vvvv;100.0;1000000.0;qqqq
590;84;oooo;x;oooo;www;168.0;sss;381.0;3810000.0;hhhh
591;160;rrr;x;oooo;pppp;59.0;zzz;840.0;8400000.0;qqqq
592;155;oooo;;oooo;www;0.0;sss;80.0;800000.0;hhhh
593;173;oooo;;oooo;www;1391.0;vvvv;200.0;2000000.0;qqqq
594;148;oooo;;oooo;www;0.0;kkk;400.0;4000000.0;hhhh
595;172;rrr;;oooo;pppp;400.0;sss;80.0;800000.0;qqqq
596;33;oooo;;oooo;www;0.0;zzz;360.0;3600000.0;hhhh
597;31;oooo;;oooo;www;600.0;vvvv;;;qqqq
598;116;oooo;;oooo;www;444.0;vvvv;73.0;730000.0;yy
599;5;rrr;;oooo;pppp;0.0;yyy;431.0;4310000.0;qqqq
600;144;rrr;y;oooo;pppp;113.0;vvvv;232.0;2320000.0;qqqq
601;55;rrr;x;oooo;pppp;7.0;vvvv;144.0;1440000.0;yy
602;12;oooo;x;oooo;www;0.0;ee;0.0;0.0;hhhh
603;101;oooo;;oooo;www;3000.0;zzz;0.0;0.0;hhhh
604;24;oooo;x;oooo;www;2384.0;sss;140.0;1400000.0;hhhh
605;158;rrr;;oooo;pppp;1000.0;yyy;120.0;1200000.0;qqqq
606;19;rrr;;oooo;pppp;1236.0;sss;455.0;4550000.0;hhhh
607;106;oooo;;oooo;www;284.0;yyy;290.0;2900000.0;hhhh
608;61;oooo;;uuu;www;0.0;yyy;120.0;1200000.0;qqqq
609;115;oooo;;oooo;www;0.0;ee;156.0;1560000.0;qqqq
610;171;oooo;x;oooo;www;150.0;vvvv;312.0;3120000.0;hhhh
611;93;oooo;x;oooo;www;196.0;zzz;520.0;5200000.0;qqqq
612;12;rrr;;oooo;pppp;1065.0;yyy;260.0;2600000.0;qqqq
613;43;oooo;x;oooo;www;0.0;ee;320.0;3200000.0;hhhh
614;123;oooo;;oooo;www;1400.0;hh;0.0;0.0;hh
615;1;;;rrr;;0.0;;;;
616;12;oooo;;oooo;www;582.0;sss;0.0;0.0;qqqq
617;101;oooo;;oooo;www;0.0;zzz;121.0;1210000.0;qqqq
618;147;oooo;;oooo;www;0.0;sss;280.0;2800000.0;qqqq
619;175;oooo;x;oooo;www;3290.0;zzz;303.0;3030000.0;qqqq
620;120;oooo;;oooo;www;0.0;mmm;0.0;0.0;hhhh
621;177;oooo;x;oooo;www;51100.0;ggg;375.0;3750000.0;yy
622;91;oooo;;oooo;www;1249.0;kkk;0.0;0.0;yy
623;179;oooo;;oooo;www;591.0;ee;88.0;880000.0;qqqq
624;40;oooo;y;uuu;www;0.0;yyy;280.0;2800000.0;qqqq
625;112;oooo;;oooo;www;0.0;ooo;200.0;2000000.0;qqqq
626;138;oooo;;oooo;www;6700.0;kkk;0.0;0.0;yy
627;110;oooo;y;uuu;www;0.0;ooo;110.0;1100000.0;qqqq
628;147;oooo;;oooo;www;4071.0;zzz;340.0;3400000.0;qqqq
629;62;oooo;x;oooo;www;3257.0;sss;129.0;1290000.0;qqqq
630;87;oooo;;oooo;www;0.0;ee;100.0;1000000.0;qqqq
631;148;rrr;;oooo;pppp;2732.0;mmm;380.0;3800000.0;qqqq
632;5;oooo;y;oooo;www;5298.0;zzz;0.0;0.0;hhhh
633;137;oooo;x;oooo;www;1000.0;zzz;0.0;0.0;hhhh
634;83;oooo;;oooo;www;28.0;vvvv;40.0;400000.0;qqqq
635;114;oooo;;oooo;www;258.0;ee;140.0;1400000.0;qqqq
636;98;oooo;;oooo;www;0.0;sss;100.0;1000000.0;hhhh
637;136;oooo;x;oooo;www;5000.0;vvvv;0.0;0.0;qqqq
638;143;rrr;x;oooo;pppp;15.0;vvvv;0.0;0.0;qqqq
639;114;oooo;;oooo;www;567.0;ee;120.0;1200000.0;qqqq
640;164;oooo;;oooo;www;678.0;sss;0.0;0.0;hhhh
641;163;oooo;y;oooo;www;0.0;yyy;70.0;700000.0;qqqq
642;119;oooo;;oooo;www;5000.0;sss;0.0;0.0;hhhh
643;122;oooo;;oooo;www;500.0;yyy;487.0;4870000.0;qqqq
644;149;oooo;y;oooo;www;0.0;mmm;280.0;2800000.0;qqqq
645;11;oooo;;oooo;www;2079.0;yyy;120.0;1200000.0;qqqq
646;60;oooo;x;oooo;www;1000.0;sss;408.0;4080000.0;hhhh
647;80;oooo;x;oooo;www;1655.0;vvvv;181.0;1810000.0;hhhh
648;53;rrr;;oooo;pppp;300.0;yyy;80.0;800000.0;qqqq
649;76;oooo;;oooo;www;790.0;yyy;0.0;0.0;hhhh
650;65;oooo;x;oooo;www;0.0;ee;399.0;3990000.0;hhhh
651;28;rrr;;oooo;pppp;0.0;ee;370.0;3700000.0;qqqq
652;158;oooo;;oooo;www;0.0;vvvv;160.0;1600000.0;yy
653;110;oooo;;oooo;www;19.0;vvvv;220.0;2200000.0;qqqq
654;1;rrr;;uuu;pppp;1.0;ooo;500.0;5000000.0;yy
655;144;oooo;x;oooo;www;768.0;sss;240.0;2400000.0;qqqq
656;37;oooo;;oooo;www;639.0;sss;102.0;1020000.0;hhhh
657;103;oooo;x;oooo;www;0.0;zzz;100.0;1000000.0;hhhh
658;161;oooo;x;oooo;www;0.0;vvvv;100.0;1000000.0;hhhh
659;171;oooo;x;oooo;www;690.0;vvvv;352.0;3520000.0;qqqq
660;118;oooo;x;oooo;www;0.0;kkk;0.0;0.0;yy
661;1;;;rrr;;0.0;;;;
662;25;oooo;;uuu;www;0.0;kkk;80.0;800000.0;yy
663;101;oooo;;oooo;www;0.0;ggg;22.0;220000.0;bbb
664;26;oooo;;oooo;www;3000.0;vvvv;200.0;2000000.0;qqqq
665;106;oooo;;oooo;www;8851.0;hh;0.0;0.0;hh
666;27;oooo;y;oooo;www;200.0;yyy;239.0;2390000.0;qqqq
667;134;oooo;x;oooo;www;0.0;yyy;0.0;0.0;yy
668;168;oooo;;oooo;www;0.0;vvvv;0.0;0.0;qqqq
669;16;oooo;;oooo;www;20.0;zzz;395.0;3950000.0;qqqq
670;71;oooo;;oooo;www;1332.0;ooo;360.0;3600000.0;qqqq
671;163;oooo;;oooo;www;1000.0;zzz;0.0;0.0;hhhh
672;31;oooo;;oooo;www;0.0;ooo;204.0;2040000.0;qqqq
673;107;oooo;;oooo;www;1349.0;ee;80.0;800000.0;qqqq
674;164;oooo;;oooo;www;824.0;sss;280.0;2800000.0;hhhh
675;90;oooo;;oooo;www;0.0;ggg;0.0;0.0;yy
676;152;oooo;;oooo;www;300.0;kkk;120.0;1200000.0;qqqq
677;40;oooo;x;oooo;www;7059.0;ee;0.0;0.0;qqqq
678;164;oooo;;oooo;www;0.0;kkk;320.0;3200000.0;hhhh
679;60;oooo;;oooo;www;0.0;mmm;80.0;800000.0;qqqq
680;131;oooo;;oooo;www;10561.0;sss;21.0;210000.0;qqqq
681;13;oooo;;oooo;www;0.0;kkk;216.0;2160000.0;yy
682;164;oooo;;oooo;www;0.0;vvvv;491.0;4910000.0;hhhh
683;126;oooo;x;oooo;www;0.0;ee;168.0;1680000.0;qqqq
684;147;oooo;x;oooo;www;456.0;vvvv;0.0;0.0;qqqq
685;130;oooo;x;oooo;www;730.0;yyy;250.0;2500000.0;qqqq
686;124;oooo;x;oooo;www;1000.0;hh;0.0;0.0;hh
687;101;oooo;;oooo;www;278.0;yyy;80.0;800000.0;qqqq
688;68;oooo;;oooo;www;500.0;ee;0.0;0.0;yy
689;140;oooo;;oooo;www;500.0;zzz;515.0;5150000.0;hhhh
690;1;oooo;;oooo;www;0.0;vvvv;0.0;0.0;yy
691;97;oooo;x;oooo;www;50.0;ee;80.0;800000.0;hhhh
692;158;oooo;;oooo;www;0.0;ooo;360.0;3600000.0;qqqq
693;158;oooo;x;oooo;www;2279.0;zzz;290.0;2900000.0;qqqq
694;12;oooo;x;oooo;www;327.0;yyy;200.0;2000000.0;hhhh
695;65;oooo;;oooo;www;245.0;sss;120.0;1200000.0;qqqq
696;157;oooo;;oooo;www;6.0;ee;440.0;4400000.0;hhhh
697;113;oooo;x;oooo;www;458.0;ee;400.0;4000000.0;hhhh
698;154;oooo;x;oooo;www;15108.0;ooo;260.0;2600000.0;qqqq
699;74;oooo;x;oooo;www;26726.0;sss;;;qqqq
700;179;oooo;x;oooo;www;0.0;sss;120.0;1200000.0;qqqq
701;82;oooo;;oooo;www;221.0;vvvv;0.0;0.0;qqqq
702;13;oooo;;oooo;www;3.0;yyy;100.0;1000000.0;qqqq
703;57;oooo;y;oooo;www;4000.0;ggg;0.0;0.0;qqqq
704;171;oooo;;oooo;www;892.0;sss;333.0;3330000.0;hhhh
705;154;oooo;;oooo;www;44.0;ee;300.0;3000000.0;qqqq
706;80;oooo;x;oooo;www;2000.0;ee;88.0;880000.0;hhhh
707;2;oooo;;oooo;www;31285.0;xxx;164.0;1640000.0;hhhh
708;176;oooo;y;oooo;www;5860.0;zzz;160.0;1600000.0;hhhh
709;17;rrr;;oooo;pppp;5777.0;vvvv;160.0;1600000.0;qqqq
710;46;oooo;;oooo;www;0.0;ooo;225.0;2250000.0;qqqq
711;19;oooo;;oooo;www;5800.0;yyy;400.0;4000000.0;qqqq
712;145;oooo;y;oooo;www;40.0;sss;200.0;2000000.0;ppp
713;129;oooo;x;oooo;www;247.0;lll;0.0;0.0;hh
714;164;oooo;x;oooo;www;0.0;vvvv;312.0;3120000.0;qqqq
715;99;oooo;;oooo;www;560.0;sss;0.0;0.0;qqqq
716;34;rrr;x;oooo;pppp;18027.0;vvvv;180.0;1800000.0;hhhh
717;17;rrr;;oooo;pppp;0.0;ggg;393.0;3930000.0;hhhh
718;91;oooo;;oooo;www;837.0;sss;29.0;290000.0;hhhh
719;13;oooo;y;oooo;www;0.0;sss;260.0;2600000.0;qqqq
720;54;rrr;;oooo;pppp;1442.0;yyy;52.0;520000.0;qqqq
721;127;rrr;;oooo;pppp;13212.0;ggg;0.0;0.0;bbb
722;60;oooo;y;oooo;www;0.0;sss;228.0;2280000.0;qqqq
723;88;oooo;;oooo;www;0.0;ggg;0.0;0.0;qqqq
724;151;oooo;x;oooo;www;15000.0;vvvv;0.0;0.0;yy
725;147;oooo;y;uuu;www;0.0;vvvv;300.0;3000000.0;qqqq
726;28;rrr;y;oooo;pppp;0.0;vvvv;0.0;0.0;hhhh
727;85;oooo;;oooo;www;300.0;hh;30.0;300000.0;hh
728;155;oooo;;oooo;www;0.0;ee;0.0;0.0;hhhh
729;19;rrr;;oooo;pppp;560.0;ee;370.0;3700000.0;qqqq
730;158;oooo;;oooo;www;960.0;lll;100.0;1000000.0;lll
731;163;oooo;x;oooo;www;99.0;ee;0.0;0.0;qqqq
732;155;oooo;;oooo;www;1704.0;zzz;519.0;5190000.0;qqqq
733;68;oooo;;oooo;www;0.0;ooo;93.0;930000.0;hhhh
734;1;;;rrr;;0.0;;;;
735;174;oooo;x;oooo;www;0.0;sss;0.0;0.0;qqqq
736;69;oooo;x;oooo;www;0.0;sss;0.0;0.0;qqqq
737;127;oooo;;oooo;www;134.0;xxx;0.0;0.0;ppp
738;91;rrr;;uuu;pppp;0.0;vvvv;40.0;400000.0;qqqq
